Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,Phosphoproteome_mean_in_BRCA,Phosphoproteome_var_in_BRCA,class
RCC1,1359.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3960396039603961,0.7628677476147816,629341.2502462703,461.3935969868173,0.0183554222686853,0.0002081395519546,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,22.406666666666663,36.48813333333332,26.846673149148344,0.0976714912409956,0.1748942857142857,0.014049379210989,14.0,-0.2785760606060606,0.0237322271808712,33.0,0.2476921276595745,0.0227770115649398,47.0,3.5041345113309195,0.0071953296657817,26.53141388205484,0.4093263493360639,0
PWWP3A,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.7,0.0,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
PPRC1,4995.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1029829.0,187.0,0.04156372,2.69372048414424e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,9.299,32.32027299999999,15.203024628036143,0.2982594211231154,0.1669023529411764,0.0051225523579322,34.0,-0.1956557894736842,0.0076502661146198,19.0,0.1772101886792452,0.0060928102249637,53.0,3.475183882851772,0.0057704697049736,21.35526876902516,0.942270204899256,0
UNC5D,2862.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.2593360995850622,1.0,0.3017501508750754,0.6632938802065091,34554.0,1152.0,-0.04462084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3,25.48314285714286,158.67909580952383,22.330935529302888,0.385043639309862,0.29206,0.0352931847166666,13.0,-0.4921307291666665,0.0940342869836732,94.0,0.4682690825688072,0.0908803806972986,106.0,0.5074594583932054,0.5643924148636139,20.615901612523864,0.7763187152099652,0
GSG1L,996.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.385951370127364,0.7533940183635557,592259.0,575.0,0.0099948119999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.4,0.0,22.330935529302888,0.385043639309862,0.5153855,0.1979886106365789,19.0,-0.2386539583333333,0.0243370407733599,48.0,0.3200455882352942,0.0893546092100966,67.0,0.9298220631560892,0.7411051032262091,20.615901612523864,0.7763187152099652,0
MVD,1203.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4945598417408506,0.8427730566757071,802673.4,189.0,0.04071483,1.2992258542610132e-05,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,8.0245,74.55426050000001,24.800856123010348,0.2981693078614722,0.2157630434782609,0.0111841005494071,23.0,-0.2841964999999999,0.021488149514661,60.0,0.2652330120481927,0.019411161648134,83.0,3.2833316888787176,0.0349739662197079,22.404945342266736,0.5653748211469302,0
MCAT,1173.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7496251874062968,0.9656536338031724,624112.2,241.0,0.04770766,8.162427305762506e-06,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,11.168,205.314848,24.36879901512478,0.1598857363335807,0.2866542857142857,0.0212690568285714,7.0,-0.3060430188679245,0.0286044922907111,53.0,0.3037810000000001,0.0274130914769491,60.0,3.25457189977152,0.0081292880365559,20.615901612523864,0.7763187152099652,0
TXK,1584.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3741114852225964,0.7419384351503113,219787.4,358.0,0.03919484,3.266907458155735e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,17.515,47.72644999999999,22.330935529302888,0.385043639309862,0.2757706896551724,0.1429664720923644,29.0,-0.2191222222222222,0.0161039067477124,18.0,0.2540755319148936,0.0937493164991674,47.0,2.4356513492542344,0.119304307474316,20.615901612523864,0.7763187152099652,0
CRLF3,1329.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0760977094589452,0.2721054039769805,617388.0,264.0,0.03027566,2.179349298476877e-05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,21.87333333333333,115.61613333333337,24.2175531015364,0.1875471535103931,0.5180355172413794,0.2258306820041872,29.0,-0.2378264444444444,0.0152073325188888,45.0,0.3476381081081081,0.1147539976374676,73.0,3.33891013118838,0.0054270918143176,17.661576005286545,1.6411223650127251,0
CFAP44,5565.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,440895.9,672.0,0.02356008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,17.48,0.0,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,3.4985337263206446,0.0163612543311137,20.615901612523864,0.7763187152099652,0
ACP2,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.794,0.0,24.965115466482818,0.131153388826256,0.1884476470588235,0.006628930945811,34.0,-0.2362693333333333,0.0107896114638095,15.0,0.2030869387755102,0.008200246930017,49.0,3.478156369891401,0.0064964649663241,20.615901612523864,0.7763187152099652,0
NFIB,1485.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5934718100890207,0.903124963682092,135825.7,563.0,-0.01685645,7.5579302072494996e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,23.83,206.85780000000003,23.80789878436919,0.4349267421383487,0.3193028571428571,0.1159667609314285,21.0,-0.2190091176470587,0.012584183511319,34.0,0.2573030909090908,0.053059170943973,55.0,3.53362389151222,0.0319295958492198,21.94611833043087,0.7352408771878397,0
PLBD2,1770.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,442841.5,251.0,0.03668265,9.062743856102754e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,10.0365,48.481704500000006,25.77856884530766,0.1309345588035237,0.1743127272727272,0.0039234168218181,11.0,-0.220697,0.0083148053182758,30.0,0.2082524390243902,0.0074420119939024,41.0,3.5207167076530146,0.0046538595923735,20.615901612523864,0.7763187152099652,0
OIP5,690.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0159152037941845,0.0818117933755526,897414.2,237.0,0.02380313,0.0002578555711143,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,29.7,0.0,17.13060582835162,0.6001683312618262,0.1230519999999999,0.0004310459699999,5.0,-0.2559359999999999,0.0173994709682051,40.0,0.2411711111111111,0.0172450966237373,45.0,2.926744469845112,0.0381317585151668,21.40400783090389,0.4689792385664009,0
ZDHHC15,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.602,0.0,22.330935529302888,0.385043639309862,0.17782875,0.0039045111716666,16.0,-0.2806126470588235,0.0193107275230837,34.0,0.2477218,0.016546199117102,50.0,2.675189232537846,0.125416863420724,20.615901612523864,0.7763187152099652,0
CASKIN1,4296.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5364806866952789,0.8705604700983902,2179404.0,224.0,0.03908355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,13.506800000000002,109.0715917,20.112132762716143,0.5805756313480213,0.3161299999999999,0.0377885804083333,25.0,-0.2508255,0.0300479738099999,40.0,0.2759426153846153,0.0335063646071153,65.0,2.5994971997519656,0.3338253761488087,22.72013356658202,0.9593423097872116,0
OMA1,1575.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0138091029606716,1.0,1.0,1.0,301226.8,564.0,-0.003236622,8.725623814380493e-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,27.2,0.0,21.259942324333192,0.3300491809853034,0.2230388372093024,0.0190873770009966,43.0,-0.2563808333333333,0.0245385846992424,12.0,0.2303134545454545,0.0200374801304377,55.0,3.383047575590573,0.0052920311672195,20.615901612523864,0.7763187152099652,0
DCPS,1014.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,367696.2,426.0,0.03016554,0.0002274842835316,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.847,0.0,26.18351088992033,0.1145054584407401,0.1764841666666666,0.0091838200810606,12.0,-0.3016038636363636,0.0240381922986786,44.0,0.2747924999999999,0.0233139635681818,56.0,3.3399472704926008,0.0046447260391514,19.862864695853947,0.4304275438526543,0
LDHB,1005.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2842524161455373,0.641811440112384,502802.7,826.0,-0.01318888,0.0002951651891466,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,26.0,0.0,28.64556194995627,0.5983865702544796,0.3527708333333334,0.0828306991905797,24.0,-0.244069375,0.04315856760625,16.0,0.30929025,0.0683568785409615,40.0,3.700545130121778,0.0265999196160403,14.787936715019953,1.661080062659655,0
SPINT2,759.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1410213.0,301.0,-0.001485856,0.0012276853284975,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,14.38,87.6488,23.64718903275164,0.6340604339913979,0.4603016,0.1455306038806666,25.0,-0.2393861904761904,0.0336660567747619,21.0,0.3594489130434781,0.1049567432143478,46.0,3.856707595159736,0.0060304865448032,21.732224193295007,1.4239723024515385,0
ZNF76,1713.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0969180073657685,0.3231139700351286,682809.2,264.0,0.03914563,1.8682354447435085e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,34.0,0.0,20.191645761782613,0.1846061554569387,0.2509314814814815,0.0151350688361823,27.0,-0.2571864285714286,0.0139434153631868,14.0,0.2530673170731707,0.0143784224251219,41.0,3.439851974592295,0.0072794170759165,16.91081792014715,0.7878372221295004,0
SLCO2A1,1932.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0421425260230098,0.1755951758948805,547212.8,487.0,0.0209665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1,17.7255,191.0817005,19.595227361581934,0.733131141599034,0.2185290909090908,0.0129335356147727,33.0,-0.199848,0.0137420026622222,10.0,0.2141846511627906,0.0128626049159468,43.0,3.27294655900124,0.0267496254658153,20.615901612523864,0.7763187152099652,0
DISC1,2661.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3862495171881035,0.7536777523249905,236101.2,622.0,-0.002997749,0.000942189370879,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,6.124333333333333,37.847791066666666,16.221000391277038,0.2621258801053221,0.3178215492957746,0.0314355563075654,70.0,-0.2324133333333333,0.0247469262266666,6.0,0.3111663636363636,0.0311129014155502,76.0,3.114745357941314,0.0176606052275272,18.25190679993346,0.3388432208581017,0
VIT,2082.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4604051565377532,0.8175176805118273,577288.5,323.0,-0.0075619369999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,10.753,36.58545799999999,19.948870949719566,0.9312984358773206,0.2032295454545454,0.0080164309664502,21.0,-0.1955795,0.0115809098471052,20.0,0.1995866666666665,0.0094876935983739,41.0,2.3635661819767733,0.5126526705201103,20.615901612523864,0.7763187152099652,0
CIB1,576.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,876944.6,154.0,0.05183754,1.5658755446629733e-05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.295,0.0,24.98856306368704,0.367812880322981,0.242855,0.0207966343911764,18.0,-0.2589889285714286,0.0214616280247354,26.0,0.2526756521739129,0.0207968614206763,44.0,3.6041278087301776,0.0065236325913367,20.615901612523864,0.7763187152099652,0
CRISPLD1,1503.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1924187030979411,0.5095404148597855,137514.8,703.0,-0.0217588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,34.65,139.44499999999996,21.38085478887494,0.751581250626823,0.4078166037735849,0.0594824176305515,53.0,-0.2220474999999999,0.0075921390931818,12.0,0.3735207692307691,0.0549104357572115,65.0,3.2188923779504823,0.1016943847308269,20.615901612523864,0.7763187152099652,0
OR51I2,939.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8598452278589854,0.9896843280623624,99041.69,1030.0,0.0008775713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,11.17175,51.32942158333333,22.330935529302888,0.385043639309862,0.1668377272727272,0.0044148422183982,22.0,-0.2505527272727272,0.0162856238767045,33.0,0.2170667272727272,0.0130807390150168,55.0,0.1376942244581603,0.1872065520091902,20.615901612523864,0.7763187152099652,0
TMEM208,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,26.7,0.0,22.330935529302888,0.385043639309862,0.2094663636363636,0.0089123179480519,22.0,-0.2994193103448274,0.018883025399516,58.0,0.2746822499999999,0.0176272287341139,80.0,3.4179868836244247,0.0108031906645401,20.615901612523864,0.7763187152099652,0
CDON,3864.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,611194.5,249.0,0.00987805,8.551075471717757e-07,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5.483,0.0,16.636982457201462,0.1506364382599311,0.1514766666666666,0.0039090790424242,12.0,-0.3016038636363636,0.0240381922986786,44.0,0.2694337499999999,0.0234389987947727,56.0,3.307098738599115,0.0630626972730181,20.615901612523864,0.7763187152099652,0
NPPC,381.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4640371229698376,0.8203205213715598,893534.2,439.0,0.03288635,6.40115281799263e-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.8,0.0,22.330935529302888,0.385043639309862,0.2073953846153846,0.0146264423102564,13.0,-0.2254543999999999,0.013016070034,25.0,0.2192763157894736,0.0132619524725462,38.0,1.5390981570815416,0.8625023927677667,20.615901612523864,0.7763187152099652,0
ROBO1,4956.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.2195871761089152,0.5524826455075864,72748.92,790.0,-0.01943927,5.522697920891846e-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,21.85,33.9925,21.95840210067738,0.2220495020121771,0.1731279999999999,0.0039655350458823,35.0,-0.214967619047619,0.0071016373990476,21.0,0.1888178571428571,0.005451581038961,55.0,3.40715241869147,0.0247559983852733,22.121658235783144,0.5065987524409187,0
CTU2,1548.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8532423208191127,0.9886618525211782,802673.4,189.0,0.04071483,1.1654604045979956e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.3755,5.104012499999999,22.93430189544792,0.1150373008364838,0.2157630434782609,0.0111841005494071,23.0,-0.2841964999999999,0.021488149514661,60.0,0.2652330120481927,0.019411161648134,83.0,3.1049304089207985,0.0397180495850213,22.68563991673777,0.5872662608023406,0
RTL8B,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.967,0.0,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
ABCA2,7401.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.1802126509280952,0.4890282449709433,1951939.0,202.0,0.03992309,5.841666709534927e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,14.000166666666669,93.10872296666668,19.55945474292759,0.3275159394242093,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,3.500788117972586,0.0292412055401056,21.246879914962875,0.4744673587774019,0
GCGR,1434.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.3924646781789639,0.7595403209222594,629341.2502462703,461.3935969868173,0.0183554222686853,2.3527942678083043e-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1,13.694,163.77286800000002,22.330935529302888,0.385043639309862,0.3036871428571429,0.0395233722285714,28.0,-0.2366556097560975,0.0168441683302439,41.0,0.2638568115942027,0.0267008037073316,69.0,0.8384630436258893,0.7215841071755198,20.615901612523864,0.7763187152099652,0
RFX5,1851.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1322568.0,174.0,0.04229072,1.5214168251438396e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.215,0.0,23.70773796164252,0.1325727041669651,0.3187075000000001,0.0310801587964788,72.0,-0.15467875,0.0022224545839285,8.0,0.3023046250000001,0.0305818678302373,80.0,3.6144963840856335,0.0042465169378131,21.958680287895845,0.2699368763044115,0
LIPJ,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6738544474393531,0.9398525234132,160461.6,318.0,0.03195997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.2,0.0,22.330935529302888,0.385043639309862,0.1827233333333333,0.0070864540114285,36.0,-0.18078,0.0037224763647058,18.0,0.1820755555555555,0.0058745907006289,54.0,0.7653528835542982,0.5645468096164057,20.615901612523864,0.7763187152099652,0
ATXN2L,3294.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.2626050420168067,0.6137353248238232,1146511.0,221.0,0.05554069,7.467792758748305e-05,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,25.83333333333333,6.723333333333335,25.973726946852544,0.0675204967791948,0.4617933333333334,0.1629657526033333,21.0,-0.237676304347826,0.0253390096771497,46.0,0.3079219402985075,0.07763272236436,67.0,3.634473143370832,0.0062089588657953,17.834114605981817,0.3405655575732293,0
