Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_LUAD,Phosphoproteome_var_in_LUAD,class
KRTAP6-3,333.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.5574136008918618,0.8831927333537372,22915.92,1048.0,-0.07863002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.305,7.182049999999997,22.38831957824558,0.2732951570818658,0.2794358823529411,0.0281642530507352,17.0,-0.2079295,0.0087266273418421,20.0,0.2407837837837837,0.0184283274408408,37.0,0.0662239553894436,0.1282295218029845,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
AC134980.3,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.04,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,0.0086661812781751,0.0079608859822965,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
LRRC71,1680.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1498800959232614,0.4343404773765656,1172126.0,244.0,0.03922855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,19.30666666666667,0.0322333333333341,16.96566555809415,1.2066518121761214,0.3200257692307692,0.02429915182992,78.0,-0.269665,0.00562118045,2.0,0.31876675,0.0238177401918354,80.0,1.9545345066092192,0.4538777505621305,0.2443661003119012,0.0342895706329933,20.445809104932145,1.0087935196513895,0
HAVCR1,1095.0,0.2,0.0,0.2,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.5,2.0,0.2186748305270063,1.0,0.6142506142506142,0.913607043968273,138350.2,1207.0,0.01140447,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5,12.736166666666668,95.08192976666666,16.015390133016467,1.2568233650367522,0.2904641666666666,0.0144364505644927,24.0,-0.200597,0.0076371757378947,20.0,0.2496154545454546,0.0131452952207188,44.0,2.841696179853121,0.138182640453658,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
GATA3,1335.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,1.0,1.0,1.0,0.301568154402895,0.6630757651607503,182932.3,675.0,-0.002356654,1.3337528570575798e-05,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3,14.302333333333335,293.92436433333336,22.38831957824558,0.2732951570818658,0.2284233333333333,0.0085089762424242,12.0,-0.2241042105263158,0.0122297874701754,19.0,0.225776129032258,0.0104624038778494,31.0,2.717090500667586,0.0423163421761826,0.2419427646535516,0.032480527206052,16.68834621201008,1.2988633348708027,0
OR8J1,951.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.3322259136212625,0.69831896304345,10292.77,963.0,-0.03553862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,13.40725,102.62651691666666,22.38831957824558,0.2732951570818658,0.1838272727272727,0.006309491477922,22.0,-0.2167147058823529,0.0188288081889705,17.0,0.1981628205128205,0.0116876936365721,39.0,0.0,0.0,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
COL5A3,5238.0,0.2307692307692307,0.0769230769230769,0.0,0.6153846153846154,0.0,1.0,0.0769230769230769,0.0,0.958424899318874,0.0,2.0,2.5,0.5530973451327433,1.0,0.1348617666891436,0.4050579872676863,1386309.0,413.0,0.0006742982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,11,23.30666666666667,103.42973333333336,21.65838560554481,0.1115516284540785,0.1716766666666666,0.0020093035866666,6.0,-0.2184157142857143,0.0134708242583333,49.0,0.213316909090909,0.0123763598884175,55.0,3.254570992267188,0.0251135862979366,0.1259185473478524,0.0126495759561426,20.63687108100081,0.6253635924580823,0
TRIM7,1536.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2691065662002153,0.6223487139266933,1034999.0,415.0,0.03475504,3.456334505335924e-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.771333333333335,79.47246533333333,22.38831957824558,0.2732951570818658,0.3017914285714286,0.0431980502008403,35.0,-0.2089371428571428,0.008390593621978,14.0,0.2752616326530612,0.0346673043264455,49.0,2.697495474558322,0.0645640579662643,0.0848859136512583,0.0155886917446997,20.715476093356216,0.5110193164887934,0
TFDP2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.3,0.0,19.280982564951096,0.1247669523799739,0.2195407692307692,0.0083853456953846,26.0,-0.2312716666666667,0.0097080997205882,18.0,0.2243397727272726,0.0087473267371564,44.0,3.582602270851433,0.0035860727328626,0.0334483384882221,0.0050534445884862,20.370039715632043,0.2703728998848832,0
SLC35G1,1098.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0498977096951249,0.199480074605623,497832.3,589.0,0.0007110498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,24.65,0.0049999999999999,22.38831957824558,0.2732951570818658,0.22776375,0.0206455747696428,8.0,-0.2278797142857143,0.0143098868557983,35.0,0.2278581395348836,0.0150251253345514,43.0,2.8981367081896106,0.0354148688825742,0.0614471693872584,0.0011331046810773,20.715476093356216,0.5110193164887934,0
CXADR,1098.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2263980076975323,0.5627033580743468,100910.1,366.0,-0.01713373,0.0001352677964531,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,31.0,0.0,23.43697882952545,0.3984623500536641,0.2700846666666666,0.0307690842838095,15.0,-0.2673023809523809,0.0540383147790476,21.0,0.2684616666666666,0.0431886060085714,36.0,3.585955090886128,0.0155924475858096,0.0575693482921728,0.0004831910737531,21.93127280324541,0.2569851349648591,0
SLC24A5,1503.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1363698349924996,0.4080710090156369,219743.7,588.0,-0.03758139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,29.3,0.0,22.38831957824558,0.2732951570818658,0.3608425,0.0562666910916666,4.0,-0.2261417857142857,0.0116196478003896,56.0,0.2351218333333333,0.0148410060457344,60.0,1.264198798274739,0.6138183907505155,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
PTPN13,7473.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1553036185743127,0.4445369232110651,239175.2,533.0,0.03122847,4.3270841305845726e-05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,20.964428571428574,106.54658728571428,26.546053346687483,0.4733238834372734,0.1861166666666666,0.006415672225,9.0,-0.2182503571428571,0.0138101248035714,28.0,0.210434054054054,0.0119786503914414,37.0,3.727313601019534,0.0211905867673165,0.0907358945847181,0.0266162452217393,24.67944768749956,0.3304227331170343,0
AMPD3,2331.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.4873294346978557,0.8376291068754985,777396.7,378.0,0.02703422,7.669891606647217e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,20.467,266.02017800000004,25.466044607837336,0.1138564946089526,0.2340815,0.0550701041923684,20.0,-0.1932575,0.0076866317760869,24.0,0.2118138636363635,0.0288675718661205,44.0,3.4118360713149727,0.0040109037129541,0.065989660529269,0.0197631841676446,22.875179509565893,0.0948661479003059,0
TXN,318.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1145213009619789,0.3626883232578674,207910.3,302.0,0.00788801,0.0004454002327834,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.8,0.0,22.38831957824558,0.2732951570818658,0.1673533333333333,0.0024395115066666,6.0,-0.2158246808510638,0.0106923176080481,47.0,0.210337358490566,0.0099335601775036,53.0,3.606239993899562,0.0058118190978455,0.0877998795508941,0.001828831649944,20.715476093356216,0.5110193164887934,0
TMEM164,894.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,216187.0,477.4336372847011,0.04170055,9.934396266261446e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.1,0.0,17.579910845863385,0.5896388262750625,0.2819211764705882,0.0287649843360294,17.0,-0.2088483333333333,0.0166337092566666,6.0,0.2628586956521738,0.025776747275494,23.0,3.55370545936448,0.0059564804603062,0.1725710811359512,0.0427786412810475,20.715476093356216,0.5110193164887934,0
SNRNP48,1020.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7745933384972892,0.9724377318857516,825676.8,209.0,0.0142683,3.8675976758602985e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.88,0.0,19.91079045164988,0.1367189739088964,0.2305013888888888,0.0178725499494444,36.0,-0.2220583333333333,0.0038530032966666,6.0,0.229295238095238,0.0157358749816492,42.0,3.344886559705139,0.0027534383713947,0.1239561871940229,0.0154937824171131,15.54022257133173,0.7620415162571766,0
ZNF875,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,10.698,74.71308799999998,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
FN3K,930.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.779,0.0,25.46418259779856,0.1327598785177365,0.242718,0.0129796175836734,50.0,-0.2232277777777778,0.0072491988444444,9.0,0.2397449152542373,0.0120153820081823,59.0,2.949691544486616,0.0211474556276575,0.3969699320157276,0.0191094483723256,20.24138622990081,0.2868367458273366,0
LCE5A,357.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.3091190108191654,1.0,0.9578544061302682,0.9990991278356772,325830.7,700.0,0.0203275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,16.381666666666664,238.9422583333333,22.38831957824558,0.2732951570818658,0.3433101265822784,0.0332755038653683,79.0,-0.23757,0.0154478404218812,1.0,0.341988375,0.0329940571353006,80.0,0.0350548877423816,0.0319921040064793,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
HECTD4,12855.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,704098.1,239.0,0.04030704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,11.6195,14.815947666666668,24.779271641268465,0.0488456532559834,0.2280745454545454,0.0081572731593073,22.0,-0.19769375,0.0074562721288043,24.0,0.2122236956521738,0.0078531410371497,46.0,3.718676423761361,0.002856636149001,0.0436971888176183,0.0095420926626907,23.60690074965491,0.0880958714894867,0
ZSCAN4,1302.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.8424599831508003,0.9868821530139268,532348.8,849.0,-0.03733444,5.447586282417005e-08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,10.347857142857142,68.28498447619047,22.38831957824558,0.2732951570818658,0.2423573333333333,0.0240639826495238,15.0,-0.22205,0.01248148273,41.0,0.2274894642857143,0.015285163052435,56.0,1.5611211997447825,0.7379820974364283,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
FKBP4,1380.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3074085459575776,0.6700207954169118,495532.1,443.0,0.0281197999999999,0.0005482162090334,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.4,0.0,27.88988798103982,0.2063656517448095,0.2863435,0.0306118651186842,20.0,-0.2317483870967741,0.0089449914073118,31.0,0.2531582352941177,0.0177242048988235,51.0,3.587157793225869,0.0082460078502273,0.067635600464697,0.0195557371051627,21.993402474504222,0.3949494204404211,0
AC122719.2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.88,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
OR2L8,939.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4048582995951417,0.7709385225262695,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,12.621,119.827813,22.38831957824558,0.2732951570818658,0.2918785507246376,0.023606945636104,69.0,-0.2136366666666666,0.0031416606266666,6.0,0.2856192,0.0223617959534054,75.0,0.5439832679160834,0.4049293000324048,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
FABP9,399.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0319703315323379,1.0,1.0,1.0,191176.8,595.0,0.0012797239999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.4,0.0,22.38831957824558,0.2732951570818658,0.3277843137254901,0.0623441253330196,51.0,-0.2351883333333333,0.0139553161366666,6.0,0.3180373684210527,0.0577323530911654,57.0,0.1529359953935415,0.172212512846501,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CRYGD,525.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1779359430604982,0.4851123957127403,327857.5,440.0,0.01277933,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.2,0.0,22.38831957824558,0.2732951570818658,0.1767275,0.0034321058333333,16.0,-0.1896333333333333,0.0093643791523809,15.0,0.1829722580645161,0.0061290798847311,31.0,0.0595963702694404,0.0828837133735164,0.5492543716103945,0.0888735886170875,20.715476093356216,0.5110193164887934,0
WNT7A,1050.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0643915003219575,0.2410028098622405,422569.2,498.0,0.03350761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,33.5,0.5,15.8988923400944,0.3064831387900462,0.1430959999999999,0.00171764813,5.0,-0.2287873913043479,0.0091806938508212,46.0,0.2203862745098039,0.0090623474318431,51.0,2.246241607987747,0.4650690756685977,0.1913356266104986,0.0141809879379209,20.715476093356216,0.5110193164887934,0
SPHK2,1965.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3454231433506045,0.712602801735737,1597109.0,242.0,0.03144003,1.120011543600229e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.85,0.0,20.96427237077749,0.1379956590975278,0.1771791666666666,0.0041397865537878,12.0,-0.228550238095238,0.0125864874901858,42.0,0.2171344444444445,0.0110606449874213,54.0,3.1605220170087844,0.005589467968984,0.0688345788964769,0.0253405089878547,22.21384485531385,0.1304980851641446,0
NUP43,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.427,0.0,24.299815141428592,0.0265426370390227,0.26965,0.0078785335333333,4.0,-0.2414804166666666,0.013830904804078,48.0,0.2436473076923077,0.0132670209102564,52.0,3.5191908114337003,0.0021858906761799,0.0647348698017054,0.0046891168663327,14.210444055633308,0.9923625417457012,0
ANGEL2,1635.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.8896797153024911,0.9936777148322948,315884.3,412.0,0.01206556,1.6735744881134956e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,15.715,3.2004500000000027,22.60405635504903,0.0724409329758452,0.2736838666666666,0.0180243215294414,75.0,-0.1746133333333333,0.0026902424333333,3.0,0.2698734615384615,0.0177596453657842,78.0,3.512413314980237,0.0018370715118027,0.0755897896495135,0.0095303180964548,20.715476093356216,0.5110193164887934,0
UBR5,8400.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.1787310098302055,0.4864831710033762,504282.3,414.0,0.03885177,0.0005238311897722,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,21.78075,76.77548224999997,24.4496795092668,0.0396561531667844,0.4045027868852458,0.0875532988004371,60.0,-0.14762,0.0024049753,3.0,0.3924614062499999,0.0864554683646577,63.0,3.8399067264659896,0.0018017326959297,0.1239561871940229,0.0154937824171131,25.565115575570893,0.0910746503361793,0
DDX10,2628.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.198294665873488,0.5191356619263511,250454.7,616.0,0.002384482,1.2432091928043247e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.995,32.08005000000001,25.062909204953066,0.0859033877585174,0.222885,0.0228991590071428,22.0,-0.2191105555555556,0.0080726294526143,18.0,0.2211865,0.0158527712694871,40.0,3.521298946616879,0.0016618841436535,0.0568824124152821,0.0038400101076113,23.36142005012081,0.3212105937204365,0
TEX26,870.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,0.5333333333333333,0.8685912850252662,362646.0,555.0,0.03865585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,14.1732,57.799291200000006,22.38831957824558,0.2732951570818658,0.2256433333333333,0.0056689856333333,3.0,-0.264397543859649,0.0152710951795739,57.0,0.2624598333333331,0.0147593166864124,60.0,1.3671073808795955,0.6216170720539897,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
BNC2,3300.0,0.1,0.0,0.0,0.8,0.0,1.0,0.1,0.0,1.0,0.0,4.0,4.5,1.0,1.0,0.1290988897495481,0.3933871134898734,37329.69,534.0,-0.01371342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,13,22.709416666666662,48.460529537878784,22.38831957824558,0.2732951570818658,0.2540869230769231,0.0261601102064102,13.0,-0.2585624561403509,0.0203973972831453,56.0,0.2577312857142857,0.0211070667591925,69.0,3.364886614864482,0.0094530079511963,0.1794192578910347,0.0212652822044656,20.429491238327763,0.1850586510509624,0
