Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_UCEC,Phosphoproteome_var_in_UCEC,class
ZNF496,1764.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,628464.2070903856,454.1716887539794,0.0191206869507081,4.872130618568482e-05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4,8.769,32.65936200000001,18.985738063750187,0.1532388968644198,0.3862121212121211,0.0450313242484848,33.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.3862121212121211,0.0450313242484848,33.0,3.530868614430485,0.0032295612568132,0.0602301001542619,0.0001692426164052,19.65432329877437,0.3490546568413248,0
CCDC170,2148.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.5793801642856949,0.0,0.0,1.0,1.0,1.0,1.0,1.0,301604.8,535.0,0.006937005,2.5863874083421402e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,0.606,0.0,23.5746305907868,0.8236211974937365,0.3666081818181819,0.1765414288563636,11.0,-0.30887,0.0500291712,2.0,0.3577253846153845,0.1517570918269231,13.0,3.396310565843566,0.0591487149483283,0.1104783728857909,0.0019721774036841,17.486557864405665,0.4834029594531934,0
ZFYVE16,4620.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,0.6468305304010349,1.0,0.5717552887364208,0.8913917644576701,318922.2,590.0,0.03294174,2.762906711057904e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4,22.62,118.02996,24.619089485923222,0.0343535930613273,0.171176,0.0014320615799999,5.0,-0.3005727272727272,0.0153906124618181,11.0,0.26013625,0.014479346465,16.0,3.696664511871616,0.0013757815793115,0.0513263073014955,8.802674778288794e-05,23.52625952279571,0.1376756634981712,0
TAGLN,606.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0527815897814842,0.2080435357042828,426428.5,228.0,0.04589139,4.466507927084335e-05,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.5,0.0,30.87190413561266,0.8537533786000207,0.20249,0.0158433494666666,7.0,-0.25278875,0.0146297491267857,8.0,0.229316,0.0147795386114285,15.0,3.679366098865036,0.0371523565142679,0.1188333680141596,0.0062740973822558,26.38656752266936,1.2839477814819618,0
KLF7,909.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2775464890369137,0.6332963729575233,207001.6,598.0,0.01990996,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,25.016666666666666,107.79083333333332,22.487509290002507,0.3013711308299261,0.3335990909090909,0.0433885215690909,11.0,-0.42087,0.0303176280047028,1.0,0.3408716666666667,0.0400787948151515,12.0,3.450437780380808,0.0079657948194257,0.093107418707329,0.0002550906486381,20.34292408279301,0.5862452864257927,0
LILRB3,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.92,130.57279999999997,17.11197378064294,0.4789401818117919,0.336684,0.0564049408488888,10.0,-0.2359342857142857,0.0048078203619047,7.0,0.2951988235294118,0.0361429741610294,16.0,3.041574337414762,0.0137227160830284,0.1188333680141596,0.0062740973822558,21.19150932774385,0.639535043422544,0
SLC27A2,1863.0,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.1616553507921112,1.0,0.1728608470181503,0.4762780225835159,308505.6,282.0,0.0006148992,3.4471755332065404e-05,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,28.8225,88.98069166666666,22.809846115561523,0.624325070671021,0.1734775,0.0008517544916666,4.0,-0.2398661538461538,0.0058556807923076,13.0,0.2242452941176471,0.0053940659389705,17.0,3.078876369173643,0.0582468985260507,0.0225711065103992,1.8252436546605828e-05,16.10063616469663,0.7083001570841753,0
MGARP,723.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3827018752391887,0.7502866385528034,384150.8,208.0,0.02424669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,16.8,40.5,20.205000901553188,0.6004727960183207,0.1697499999999999,0.0025743892,3.0,-0.2652853333333333,0.0160497952409523,15.0,0.2493627777777778,0.0148625536212418,18.0,2.24407560980375,0.1818584138599083,0.1452612425403763,0.0192818803525769,20.34292408279301,0.5862452864257927,0
NDFIP2,1011.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4405286343612335,0.801665124005864,154293.8,370.0,0.0495932,5.469611579296141e-05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.3,0.0,12.788859723383126,0.8186729508609086,0.189291,0.0063246709877777,10.0,-0.26119,0.04275888842,11.0,0.2269523809523809,0.0255794539690476,21.0,3.4929080956550704,0.003811582326227,0.0633357652773779,0.0001788374572328,13.102339210865685,1.210916328296905,0
PATZ1,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.7,0.0,22.535582020176715,0.1297961154114264,0.19899,0.0040536807142857,8.0,-0.2537183333333333,0.0058177489242424,12.0,0.231827,0.0056183114431578,20.0,3.5612021771331257,0.0030115168915715,0.0517106116152612,8.696918324944473e-05,21.16993327718896,0.408605607651601,0
WNT16,1098.0,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.4401408450704225,0.8013470514343772,97500.92,535.0,-0.01418525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4,20.655,70.77929999999999,17.27264564721316,0.7409943483671683,0.278502857142857,0.0182086868114285,21.0,-0.1935875,0.0022621734916666,4.0,0.2649163999999999,0.0164661638656666,25.0,2.45402584564824,0.1655055865476225,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
OR51A7,939.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.3473428273706148,1.0,0.2978850163836759,0.6586379857008932,65798.08,1006.0,-0.01475819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,23.52,142.06159999999997,22.487509290002507,0.3013711308299261,0.192542,0.0107231766199999,5.0,-0.2597753846153846,0.0136212447435897,13.0,0.2410994444444445,0.013098297064379,18.0,0.2761833875722739,0.3637978057011066,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
FAM47E,1182.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0263345008295367,0.1221097985639043,628464.2070903856,454.1716887539794,0.0191206869507081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,9.477,157.132899,22.487509290002507,0.3013711308299261,0.2721916666666666,0.0636390959366666,6.0,-0.2129959999999999,0.0151672669155555,10.0,0.235194375,0.0311894238662499,16.0,3.422634464093342,0.0068511825538527,0.0362373994872047,0.0062898096189775,20.34292408279301,0.5862452864257927,0
RPL3L,1224.0,0.2,0.2,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.5,2.0,0.4045307443365696,1.0,0.4816955684007707,0.8335467077570531,1756887.0,183.0,0.04239308,5.890250299764446e-06,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,23.616,197.42128,17.91282741209406,0.2234473276088647,0.1974127272727273,0.0089516240418181,11.0,-0.2020357142857143,0.0073555410285714,7.0,0.1992105555555555,0.0078671124290849,18.0,2.076612559580086,0.119625861141611,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
TCL1B,387.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.113314447592068,0.3600666972033269,256626.9,582.0,0.03039916,0.0001526476721769,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,9.5825,108.26561250000002,22.487509290002507,0.3013711308299261,0.2081118181818182,0.0093367305963636,11.0,-0.234696,0.0121698911299999,5.0,0.216419375,0.0096317477395833,16.0,0.2842543524798495,0.5180358196111129,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
THRAP3,2868.0,0.125,0.25,0.0,0.5,0.0,1.0,0.125,0.0,0.8018796874098554,0.0,2.0,3.5,0.3881987577639752,1.0,0.6963788300835655,0.9483714976504404,742773.5,170.0,0.03146355,0.0003103012290152,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,6,26.885428571428573,159.57121961904758,27.150687525588097,0.0286045005546014,0.1998211111111111,0.0082435068861111,9.0,-0.230202,0.01840213547,5.0,0.2106714285714286,0.0109633367362637,14.0,3.7678885709475214,0.0003903386784764,0.0219482575277823,1.396825709923112e-05,30.23539502470277,0.0533293824114625,0
PDE1A,1650.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.75,0.0,1.5,1.5,1.0,1.0,0.0494853523357086,0.1982422093036488,359827.7,401.0,-0.004956785,1.68268708654033e-05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,25.08475,140.33633024999995,16.18581350998385,0.3244079621737271,0.285619,0.0166873428322222,10.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.285619,0.0166873428322222,10.0,3.070327333907912,0.0448476703856528,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
INPP5E,1935.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.6108735491753207,0.9119519232675612,1413299.0,233.0,0.04412388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,13.79,120.70261933333336,16.40713449904998,0.1303201602041578,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,3.246490310620286,0.0046358190230111,0.0358173266499059,0.0069079471501379,22.735506998975424,0.3768882712034335,0
ILKAP,1179.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.3714710252600297,1.0,0.7993605115907274,0.9783718876776772,388990.5,248.0,0.02866457,6.188176143871001e-06,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3,30.21,349.7583,25.24946782430877,0.0911895780231987,0.3190681818181817,0.0356734184763636,11.0,-0.27867,0.04158728,2.0,0.3128530769230769,0.0334236110897435,13.0,3.2796878323566427,0.0020089578939461,0.0296517047440427,6.27361809568425e-05,20.34292408279301,0.5862452864257927,0
SEMA4C,2502.0,0.2857142857142857,0.0,0.0,0.4285714285714285,0.0,1.0,0.2857142857142857,0.0,0.8982265179691364,0.0,1.0,1.6666666666666667,1.0,1.0,0.4391743522178305,0.8005528270011429,822597.5,392.0,0.04648036,8.178315486246229e-05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6,15.1385,99.30528149999998,23.022934371073173,0.2310256754307521,0.3169390909090909,0.0223252915690909,11.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.3169390909090909,0.0223252915690909,11.0,3.5523424302423354,0.005357788107702,0.0903807011447794,0.0024830076887291,21.64920433204967,0.187364635277133,0
IRX2,1416.0,0.25,0.0,0.0,0.6875,0.0,1.0,0.0625,0.0,1.0,0.0,2.2,2.4,1.0,1.0,0.159693388693708,0.4526508500326114,18983.38,986.0,-0.02861149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,12,19.823733333333333,53.85511363809525,22.487509290002507,0.3013711308299261,0.2622575,0.0341749102785714,8.0,-0.23397,0.0054265159,3.0,0.2545427272727272,0.0251823256818181,11.0,1.7510826363279235,0.5200147160930109,0.4929232321659128,0.0302466138519085,15.34005447729714,1.3682188973784724,0
ANKDD1A,1569.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.3027550711474417,1.0,0.657030223390276,0.9329995134293654,705778.8,185.0,0.05714064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,31.75,55.125,22.958761799626945,0.8140965229305186,0.2419299999999999,0.01766611492,6.0,-0.2339858333333333,0.0066728691901515,12.0,0.2366338888888889,0.0095285044016339,18.0,2.979099703549473,0.0173277633391879,0.0919448141323648,0.0008038350988118,20.34292408279301,0.5862452864257927,0
PPCS,936.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2101723413198823,0.5380049205297953,570561.8,583.0,0.02668618,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,20.54433333333333,121.5166963333333,26.02762163310056,0.1120951216990632,0.2956064285714285,0.0604229218401098,14.0,-0.1697975,0.0024584312249999,4.0,0.2676488888888888,0.0495362112457516,18.0,3.4950583540915665,0.0023364131508467,0.0851711344486991,0.003221228522989,17.781970288347427,0.2388447956040337,0
ASB14,1764.0,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.48828125,0.8383123570201472,399196.8,454.0,0.02868684,2.988490955988857e-06,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6,19.7404,94.63166079999998,22.487509290002507,0.3013711308299261,0.207018,0.0059908853955555,10.0,-0.4629979999999999,0.0875659743199999,5.0,0.2923446666666666,0.0444715047980952,15.0,3.0012213524943885,0.0105545838240566,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
MAP3K7CL,729.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,3.0,0.00253,1.0,1.0,1.0,316263.1,146.0,0.07701022,1.5294649093973118e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3,35.333333333333336,8.33333333333333,16.76351177583501,0.4881257480921886,0.2504371428571428,0.0056759652904761,7.0,-0.2842333333333333,0.0196506463466666,6.0,0.2660353846153845,0.011333262626923,13.0,2.8632623505682133,0.0321893479937064,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
ARRDC3,1245.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5007511266900351,0.8470936677184167,51436.0,334.0,0.005277476,0.00011415782899,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,19.085,138.27845000000002,22.487509290002507,0.3013711308299261,0.171176,0.0014320615799999,5.0,-0.2992890909090909,0.0151113214290909,11.0,0.25925375,0.0142174016383333,16.0,3.775446605189581,0.005217711152727,0.1188333680141596,0.0062740973822558,15.177690956925112,0.6922677842365031,0
GUCA1C,630.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.6565988181221274,1.0,0.1154867767640605,0.3647764456017628,90728.46,971.0,-0.01457963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,24.858,46.20932000000001,22.487509290002507,0.3013711308299261,0.2580293333333333,0.0091429381066666,15.0,-0.16948,0.0303176280047028,1.0,0.252495,0.0090234704266666,16.0,0.1810328925870934,0.2145271920105777,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
AC008770.2,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,14.8865,421.2833645,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
ARFGEF3,6534.0,0.4,0.1,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.2,0.3972983710766786,1.0,0.8237232289950577,0.983460208103218,341232.9,545.0,0.02148293,1.7992159557019025e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,8,18.0838,167.16964417777777,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
METTL1,831.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5790387955993052,0.8954173706801052,1160849.0,344.0,0.03909095,0.0001886322443403,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,16.87333333333333,20.182633333333328,23.044966847947183,0.1111873066548884,0.25508,0.0294238669166666,13.0,-0.3082866666666666,0.0247342482333333,3.0,0.26505625,0.0272970225716666,16.0,3.178263193365987,0.0041933225668866,0.0440779484067882,0.0045667509821283,22.92443452064779,0.588088258744857,0
DIS3,2877.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.2649006622516556,1.0,0.6872852233676976,0.945021237541894,257535.5,685.0,0.002466111,3.1997620982690595e-05,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3,22.03675,139.88378225000002,25.10399277435212,0.0478756979209083,0.2556325,0.0455274334022727,12.0,-0.19726875,0.0111879644125,8.0,0.2322869999999999,0.0313404152326315,20.0,3.619373840802256,0.0008912133590632,0.0733274577888657,0.0010256175299737,20.242448797238843,0.3748262954960891,0
HOXB6,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,17.13,0.0,22.260518236856434,0.6012243162844121,0.1727957142857142,0.0015342505619047,7.0,-0.2955009999999999,0.0125930304766666,10.0,0.244975294117647,0.0115337805889705,17.0,3.376898213082312,0.144697870017986,0.1188333680141596,0.0062740973822558,21.920615334658898,0.6783290069663276,0
CASP7,1167.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0427990584207147,0.1776691280185058,200770.2,587.0,-0.0003926135,0.0001338826956368,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,21.795,251.10405,25.22754488519401,0.1791632142842356,0.2772659259259259,0.0194017775558404,27.0,-0.2048299999999999,0.0129541238,6.0,0.2640957575757575,0.0185929579876893,33.0,3.5311445085621185,0.0064296661360184,0.0284876123497881,7.919793554409381e-05,18.69565711489793,0.4355473976940594,0
NFIB,1485.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5285412262156448,1.0,0.6565988181221274,0.9328181706585849,135825.7,563.0,-0.01685645,7.5579302072494996e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,34.10333333333333,545.9020333333333,23.324999778815457,0.2751155963611887,0.17398125,0.0052023224410714,8.0,-0.3123318181818181,0.0202382250363636,11.0,0.254078947368421,0.0181917223877192,19.0,3.6565087229751927,0.0210497278186172,0.0811110315310068,0.0003317165228422,25.553397291569752,0.2272928177212876,0
DCAF8,2256.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.200160128102482,1.0,0.4105090311986864,0.7760087643052753,866728.7,355.0,0.02722248,5.298939451717254e-05,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,36.0,21.0,24.768659477300936,0.0982731174086176,0.3826617142857143,0.054220825367563,35.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.3826617142857143,0.054220825367563,35.0,3.702540372341568,0.0013557945954657,0.0636875838707414,0.0023194296824418,23.01269478651312,0.482206579294022,0
