Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
BAK1,636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.292141396,0.651626456,1252332.0,205.0,0.03481314,2.31e-05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,13.32866667,189.5198803,22.10354899,0.862919353,0.245218994,0.01632228,179.0,-0.240604779,0.016954514,136.0,0.243226825,0.016547358,315.0,3.421895177,0.01112587,0.1115145,0.01451736,14.2148715,4.507184532,0
SUFU,1455,0.125,0.125,0.0,0.5,0.0,1.0,0.25,0.0,0.801879687,0.0,2.0,3.5,0.534473544,1.0,0.53561864,0.870022959,872435.8,165.0,0.03627374,0.000121436,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,9.0,21.22285714,145.1043775,22.07797533,2.202877973,0.208055253,0.012887478,99.0,-0.330758878,0.043560769,312.0,0.30120253,0.038882667,411.0,3.282513374,0.008082907,0.031787434,0.007359008,22.4172297,1.988385951,0
HOXB1,906,0.444444444,0.0,0.0,0.444444444,0.0,1.0,0.111111111,0.0,1.0,0.0,0.8,1.0,1.0,1.0,0.395256917,0.762142017,946207.5,524.0,0.02939152,1.67e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0,16.057,142.324406,21.8870142,1.820461457,0.225905769,0.011377339,182.0,-0.26659717,0.02819233,159.0,0.244879179,0.019571178,341.0,0.804361596,0.846587921,0.8131996,0.045965835,20.06067439,2.32244926,0
GLTPD2,876,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.602409639,0.907721447,1272092.0,222.0,0.02794595,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,12.45675,107.0044289,16.41356209,0.059780548,0.233103452,0.023885662,84.0,-0.276459065,0.020035443,428.0,0.269346035,0.020879912,512.0,1.875344387,0.561612576,0.71498323,0.053651608,20.06067439,2.32244926,0
A2ML1,4365,0.318181818,0.0,0.0,0.659090909,0.0,1.0,0.022727273,0.0,1.0,0.0,1.933333333,2.0,1.0,1.0,0.651890482,0.930820536,300253.5,407.0,0.01214808,9.34e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,32.0,11.3424186,65.02332544,23.06128122,6.189964036,0.315288208,0.056182195,240.0,-0.268748731,0.027479334,134.0,0.298613636,0.04629636,374.0,2.377750765,1.281874877,0.1115145,0.01451736,20.70285559,5.127583519,0
IVNS1ABP,1929,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.333333333,1.333333333,1.0,1.0,0.531914894,0.867697754,325191.2,535.0,-0.009863234,4.75e-05,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,19.81383333,68.62537617,23.85633853,0.354403268,0.276361123,0.023225897,383.0,-0.234337105,0.016774257,38.0,0.272567981,0.022747599,421.0,3.787678327,0.005702844,0.1115145,0.01451736,24.0036061,1.14192799,0
HERC5,3075,0.380952381,0.047619048,0.0,0.571428571,0.0,1.0,0.0,0.0,1.0,0.0,1.333333333,1.444444444,0.911577028,1.0,0.636942675,0.924251987,442906.2,295.0,0.02905418,2.48e-05,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,20.0,14.80909524,80.48522339,21.98653819,0.737755768,0.210104086,0.01934264,93.0,-0.249764083,0.017111028,240.0,0.238687868,0.017995441,333.0,3.307136566,0.030035534,0.042013179,0.002937513,15.84228542,0.75497584,0
SIGLEC11,2097,0.3125,0.0,0.0,0.625,0.0,1.0,0.0625,0.0,1.0,0.0,1.666666667,1.833333333,1.0,1.0,0.459136823,0.816532151,1679101.0,205.0,0.04451574,2.43e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,13.0,6.990357143,42.11313517,21.8870142,1.820461457,0.268021593,0.032421814,181.0,-0.266001609,0.026919553,174.0,0.267034298,0.029650124,355.0,2.442658817,0.208819642,0.1115145,0.01451736,20.06067439,2.32244926,0
ABO,1064,0.166666667,0.166666667,0.0,0.666666667,0.0,1.0,0.0,0.0,0.953509509,0.0,2.666666667,3.333333333,0.292825769,1.0,0.871080139,0.991307751,1865433.0,416.0,0.04498202,2.99e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,3.434363636,22.76295305,21.8870142,1.820461457,0.250474859,0.016294197,142.0,-0.244201031,0.016732941,262.0,0.246406188,0.016546909,404.0,2.84228509,0.209771735,0.1115145,0.01451736,20.06067439,2.32244926,0
MFAP1,1320,0.25,0.25,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,0.455996352,1.0,0.709219858,0.9529005,788307.3,250.0,0.03582204,0.000135066,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,27.03,154.2582667,25.26171644,0.276751811,0.203289219,0.014597267,64.0,-0.279059136,0.025210632,301.0,0.265773452,0.02413687,365.0,3.474091854,0.003458015,0.070926125,0.007123496,25.66768528,1.137692388,0
CRKL,912,0.333333333,0.333333333,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.22246941,1.0,0.878734622,0.992330699,523674.1,192.0,0.04884558,0.000412825,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.1,237.62,26.04910184,0.319160991,0.279960128,0.054770488,156.0,-0.273175619,0.022126199,226.0,0.275946257,0.035359761,382.0,3.655166728,0.005868552,0.045394731,0.011350637,23.51930584,1.022411554,0
CCDC74A,1137,0.266666667,0.066666667,0.0,0.466666667,0.0,1.0,0.133333333,0.0,0.863489053,0.066666667,1.4,2.2,0.081294204,1.0,0.775193798,0.972590867,455704.6,540.0,0.02930479,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,21.0,8.229944444,101.3198595,21.8870142,1.820461457,0.210986105,0.01316898,172.0,-0.237728118,0.020542776,85.0,0.219830739,0.015695979,257.0,3.04526995,0.061199356,0.1115145,0.01451736,17.00413532,1.900035446,0
RNPC3,1554,0.117647059,0.058823529,0.0,0.647058824,0.0,1.0,0.176470588,0.0,0.884870333,0.0,3.666666667,5.0,0.799360512,1.0,0.192418703,0.509540415,35346.62,974.0,-0.01775733,7.07e-06,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,16.0,23.63278571,56.61041326,21.74628883,1.155859393,0.203318214,0.010708882,112.0,-0.234402242,0.013414735,223.0,0.22400997,0.012690999,335.0,3.450802115,0.010358937,0.074412104,0.013388954,23.57109397,0.777896171,0
HMGA1,324,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.128386186,0.391926111,1074764.0,233.0,0.03586474,0.000230382,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,22.15,105.125,28.03306174,1.467780099,0.241639282,0.015635088,181.0,-0.242712761,0.017497516,134.0,0.242095937,0.01637444,315.0,3.602898399,0.032246706,0.077475859,0.008000907,25.88362661,1.479922834,0
RC3H2,3576,0.0,0.038461538,0.038461538,0.923076923,0.0,1.0,0.0,0.0,0.983634919,0.0,24.0,26.0,0.651890482,1.0,0.00552,0.034220563,407115.4,430.0,0.02557704,5.92e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,21.0,25.54474074,41.77414374,21.74789057,1.518983861,0.242758723,0.020490729,141.0,-0.244078425,0.018975515,254.0,0.243607342,0.019466155,395.0,3.675339671,0.003153402,0.052555342,0.006480983,21.50103373,1.517709318,0
PIGG,2952,0.259259259,0.037037037,0.0,0.666666667,0.0,1.0,0.037037037,0.0,0.968842975,0.0,2.25,2.5,0.771010023,1.0,0.581733566,0.896883494,562683.5,624.0,0.01941299,0.000121943,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,22.0,14.39344828,129.8422169,21.43150367,1.75807725,0.258778407,0.033327138,113.0,-0.265886769,0.023442846,258.0,0.263733298,0.026366442,371.0,3.481127933,0.003699424,0.070556266,0.013384191,17.39012208,0.662176685,0
MYEOV,942,0.111111111,0.0,0.0,0.777777778,0.0,1.0,0.0,0.111111111,1.0,0.0,3.5,4.0,1.0,1.0,0.482392668,0.834055395,558031.5,443.0,0.03667184,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.76475,48.1116745,21.8870142,1.820461457,0.51968898,0.403852964,254.0,-0.222416829,0.017297291,82.0,0.447355697,0.325782483,336.0,2.610781472,0.708984346,0.1115145,0.01451736,20.06067439,2.32244926,0
CBY3,729,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.553097345,0.880653353,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,12.476625,31.9695617,21.8870142,1.820461457,0.263816402,0.037068399,190.1320168,-0.262379274,0.034993589,187.6534411,0.272484272,0.039786023,377.6466786,1.791367403,0.491173297,0.1115145,0.01451736,20.06067439,2.32244926,0
RBM33,3513,0.181818182,0.0,0.03030303,0.757575758,0.0,1.0,0.0,0.03030303,0.987985463,0.0,3.571428571,3.857142857,0.952380952,1.0,0.293169159,0.65288933,213579.7,646.0,0.01043796,8.64e-05,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,30.0,18.8159697,82.57692784,23.29503487,0.341214521,0.294209707,0.023298212,341.0,-0.26773136,0.025337329,125.0,0.287107146,0.023929786,466.0,3.616017026,0.005114636,0.03165346,0.006647497,26.05023214,0.436675346,0
SSBP2,1110,0.2,0.0,0.0,0.6,0.0,1.0,0.2,0.0,1.0,0.0,1.5,2.0,1.0,1.0,0.125015627,0.384962687,159943.1,864.0,0.02323445,2.64e-05,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,25.65,73.33666667,20.74525113,1.457370192,0.245933443,0.018972706,121.0,-0.273589034,0.02733407,289.0,0.265399757,0.024965749,410.0,3.434482644,0.019068936,0.098426826,0.006325494,21.40701314,0.80716856,0
RHNO1,717,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.2,1.0,0.0,4.0,5.0,1.0,1.0,0.478011472,0.830841561,649122.9543,444.4009898,0.019888568,2.94e-05,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,14.1132,50.3363512,21.8870142,1.820461457,0.34686207,0.076606527,256.0,-0.246457043,0.024558187,115.0,0.315739218,0.062525054,371.0,3.389170207,0.0070812,0.043917044,0.010866952,20.06067439,2.32244926,0
ATAD3C,1236,0.222222222,0.0,0.0,0.777777778,0.0,1.0,0.0,0.0,1.0,0.0,2.333333333,2.333333333,1.0,1.0,0.43421624,0.796444907,1725369.0,187.0,0.02728094,2.27e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,10.0,15.97622222,58.67305269,21.8870142,1.820461457,0.270395508,0.036092258,118.0,-0.254184268,0.017397977,239.0,0.259542605,0.02355133,355.0,2.885182709,0.059364079,0.1115145,0.01451736,20.06067439,2.32244926,0
C16ORF90,549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.291885581,0.651311559,805494.6,246.0,0.0385782,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,15.1425,31.05669167,21.8870142,1.820461457,0.24511,0.02001954,192.0,-0.272959521,0.047804807,146.0,0.257139675,0.032106093,338.0,0.604369884,0.453207033,0.0,0.0,20.06067439,2.32244926,0
MOB1B,666,0.142857143,0.0,0.0,0.857142857,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.511508951,0.854419536,265400.0,638.0,0.02539101,6.23e-05,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,24.71742857,60.63372629,18.2666037,0.053723812,0.255179922,0.036750907,128.0,-0.236393578,0.016180904,204.0,0.243636506,0.024108298,332.0,3.511089862,0.005044634,0.049389251,0.005860693,20.06067439,2.32244926,0
GALNT3,1902,0.125,0.125,0.0,0.75,0.0,1.0,0.0,0.0,0.9375,0.0,4.0,4.666666667,0.453926464,1.0,0.623830318,0.918201418,104273.7,888.0,-0.000845566,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,22.98211111,128.9459443,23.73927789,1.303738488,0.233286698,0.020896494,215.0,-0.214428732,0.011382991,71.0,0.228605175,0.018553123,286.0,3.449258275,0.077289499,0.071551915,0.016003307,19.35181002,2.404087688,0
MAPKAPK5,1422,0.4,0.1,0.0,0.4,0.0,1.0,0.1,0.0,0.939794001,0.0,0.8,1.2,0.587889477,1.0,0.648929267,0.929546759,755663.3,242.0,0.0422726,4.11e-05,16,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,20.0,0.0,22.0,14.83865,115.850828,19.67261414,1.968571679,0.232522535,0.023316152,141.0,-0.217940134,0.014721813,149.0,0.225055945,0.018902989,290.0,3.561825177,0.002718797,0.042813109,0.013807543,21.18159607,0.643771831,0
PRKAA2,1659,0.1875,0.0,0.0,0.75,0.0,1.0,0.0625,0.0,1.0,0.0,3.0,3.25,1.0,1.0,0.49382716,0.842256642,39630.77,514.0,-0.005076054,0.000368606,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,13.0,24.4472,83.44691189,22.55427278,2.986445968,0.219522177,0.017119812,124.0,-0.229950263,0.015949964,190.0,0.225832166,0.016384791,314.0,3.234691119,0.197397063,0.060743642,0.0094584,22.5759673,3.225565323,0
SS18L1,1191,0.125,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.916666667,0.0,3.5,3.5,1.0,1.0,0.043624307,0.18026178,861466.4,288.0,-0.01282811,0.000190308,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,22.430125,89.89385441,21.24208117,1.94085855,0.350094267,0.051988022,375.0,-0.208882143,0.009520661,56.0,0.33174652,0.048694775,431.0,3.400407559,0.005283323,0.031822386,0.008176323,20.06067439,2.32244926,0
IL23R,1890,0.352941176,0.0,0.058823529,0.529411765,0.0,1.0,0.058823529,0.0,0.971217583,0.0,1.285714286,1.571428571,0.745156483,1.0,0.913242009,0.996122706,453952.2,581.0,-0.004041341,2.59e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,15.0,12.64870588,65.5529891,20.34568609,2.023226147,0.201970672,0.012296345,119.0,-0.2277347,0.013506748,200.0,0.218123668,0.013170866,318.0,2.01369869,0.567296283,0.1115145,0.01451736,20.06067439,2.32244926,0
ZFAND1,807,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.451263538,0.810335636,158800.8,681.0,0.01181767,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,15.62275,96.54011692,23.22986402,0.650316771,0.33091176,0.051745593,409.0,-0.264644118,0.022728266,68.0,0.321464801,0.048090423,477.0,3.47712304,0.009418236,0.038921907,0.00780195,15.39750381,1.026224998,0
IFT27,561,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.162601626,0.457959688,1235005.0,537.0,0.01902402,8.72e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,12.5294,185.5390268,24.36382407,1.236445994,0.250721429,0.053590568,133.0,-0.290907256,0.024836753,277.0,0.277871366,0.034410776,410.0,3.1967513,0.008987167,0.077270443,0.012095887,14.65659335,1.467061903,0
GPCPD1,2019,0.071428571,0.071428571,0.071428571,0.785714286,0.0,1.0,0.0,0.0,0.962478638,0.0,5.5,6.5,0.440917108,1.0,0.24378352,0.587877781,556687.5,225.0,0.003019575,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,27.8,49.89447692,23.09906432,0.63256453,0.296683603,0.038559848,295.0,-0.265144419,0.024662472,129.0,0.287133005,0.034494054,423.0,3.644672771,0.008642035,0.034112142,0.008205431,21.40639434,1.938632894,0
EFCAB1,636,0.2,0.1,0.0,0.6,0.0,1.0,0.1,0.0,0.939794001,0.0,2.0,2.666666667,0.784929356,1.0,0.280269058,0.636772762,16699.38,533.0,-0.02776282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,8.0,24.36,94.738875,16.63596085,0.489651563,0.308092751,0.049091936,349.0,-0.2602106,0.01887198,100.0,0.297428575,0.04270207,449.0,2.305818952,0.513234498,0.334017372,0.045154078,20.06067439,2.32244926,0
LRRC10,834,0.272727273,0.0,0.0,0.636363636,0.0,1.0,0.090909091,0.0,1.0,0.0,1.75,2.0,1.0,1.0,0.823723229,0.983460208,499701.0,394.0,0.01384339,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,11.0,17.2536,39.56876893,21.8870142,1.820461457,0.365615274,0.327356848,201.0,-0.200034457,0.01139733,92.0,0.313624027,0.233694815,293.0,0.527087287,0.493511031,0.1115145,0.01451736,20.06067439,2.32244926,0
KCTD6,714,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.355745286,0.723422374,567081.0,265.0,0.03511506,0.000132159,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,22.006,43.81258,19.30426091,4.737018935,0.23172575,0.020225327,120.0,-0.282371981,0.022520448,414.0,0.270990805,0.022413497,534.0,3.189510889,0.015844536,0.041377389,0.005477314,20.06067439,2.32244926,0
RNASEH2A,900,0.444444444,0.111111111,0.0,0.444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.8,1.0,0.461041955,1.0,0.367107195,0.734985825,1937827.0,226.0,0.03240132,3.96e-05,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,22.13011111,128.1408726,23.76146498,0.317175152,0.332978967,0.059843986,183.0,-0.219661106,0.012289957,199.0,0.274101018,0.038252604,381.0,3.313352766,0.01574368,0.017924402,0.001649495,18.96549323,1.144667434,0
PTPRB,6648,0.275362319,0.028985507,0.0,0.666666667,0.0,1.0,0.028985507,0.0,0.981019634,0.0,2.3,2.5,0.958772771,1.0,0.287273772,0.645595981,159249.8,454.0,-0.02589898,3.89e-07,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,1.0,48.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,68.0,0.0,56.0,18.21263235,117.3981918,21.17979091,4.014140159,0.338762069,0.25066764,203.0,-0.19749625,0.010427549,96.0,0.293405819,0.177604563,299.0,3.522143071,0.029786044,0.083012508,0.010179792,19.38977081,4.695507164,1
STRADB,1257,0.25,0.0,0.125,0.5,0.0,1.0,0.125,0.0,0.916666667,0.0,1.333333333,2.0,0.630517024,1.0,0.366568915,0.734446019,468063.8,491.0,0.02607611,1.53e-05,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,8.0,22.69114286,80.63488248,19.54610097,6.074629366,0.217669398,0.016145661,166.0,-0.247321262,0.021875186,103.0,0.229023086,0.018474583,269.0,3.36088514,0.010550116,0.068399707,0.009556491,18.36024477,1.748938516,0
GPA33,960,0.25,0.083333333,0.0,0.666666667,0.0,1.0,0.0,0.0,0.953509509,0.0,2.0,2.25,0.678426052,1.0,0.147666864,0.430123518,287664.3,611.0,-0.000523914,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,14.75875,142.3433749,21.4256188,11.28905749,0.281448467,0.026273271,398.0,-0.215657273,0.012260171,33.0,0.27641109,0.025476087,431.0,2.245858126,0.643095545,0.1115145,0.01451736,22.78623667,14.57614913,0
TGFB3,1239,0.4,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.2,0.371885459,1.0,0.631313131,0.921687685,226588.1,582.0,0.03376412,0.000189669,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.673,44.26242333,21.52932949,2.343080097,0.238102867,0.023810001,143.0,-0.286830857,0.023515242,280.0,0.270357801,0.024091299,423.0,3.359000302,0.037641687,0.1115145,0.01451736,20.06067439,2.32244926,0
B3GNTL1,1086,0.461538462,0.153846154,0.0,0.384615385,0.0,1.0,0.0,0.0,0.958424899,0.0,0.714285714,1.0,0.239635754,1.0,0.972762646,0.999625649,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,11.10578571,192.2676853,21.32889572,2.023510278,0.286585219,0.036506836,250.0,-0.225308582,0.012731965,141.0,0.264544388,0.028767728,389.0,2.981984345,0.014738094,0.076673164,0.002535789,20.06067439,2.32244926,0
