Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,ONP,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean,Phosphoproteome_var,label
MRPS11,585,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.687285223,0.945021238,212295.7,630.0,0.003768503,2.09e-05,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.28066667,11.49944133,24.10300638,0.32897339,0.284491525,0.048095877,118.0,-0.251717136,0.018926323,220.0,0.263159083,0.029242086,338.0,3.353881797,0.005237997,0.086340715,0.008412657,15.91863996,2.975723612,0
GOLGA8F,1947,0.111111111,0.111111111,0.0,0.666666667,0.0,1.0,0.111111111,0.0,0.859793388,0.0,3.0,4.0,0.558347292,1.0,0.031294987,0.139710126,649122.9543,444.4009898,0.019888568,6.96e-05,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,9.0,13.009375,64.73600855,21.8870142,1.820461457,0.187637541,0.008793933,61.0,-0.26822322,0.021671386,295.0,0.254415,0.020358544,356.0,1.953145202,0.967936973,0.1115145,0.01451736,20.06067439,2.32244926,0
JUN,996,0.333333333,0.0,0.0,0.555555556,0.0,1.0,0.111111111,0.0,0.929896694,0.0,1.25,1.5,1.0,1.0,0.491400491,0.840538486,300719.9,419.0,0.005376669,0.001299268,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,9.0,21.00125,75.36078393,21.26147352,0.625552807,0.219598099,0.017353129,121.0,-0.227431053,0.013784953,190.0,0.224383505,0.015136346,311.0,3.728744864,0.009565987,0.06151023,0.011954335,23.04808748,0.71734099,0
DHRS7C,939,0.476190476,0.047619048,0.0,0.476190476,0.0,1.0,0.0,0.0,1.0,0.0,0.909090909,1.0,0.719942405,1.0,0.700280112,0.949772314,77786.08,204.0,-0.06184167,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,16.5161,77.58632104,20.77022948,0.824093395,0.291546528,0.32134721,72.0,-0.281462268,0.020849475,441.0,0.282877602,0.062491632,513.0,0.213263977,0.294282602,0.1115145,0.01451736,20.06067439,2.32244926,0
CALB1,786,0.1875,0.0625,0.125,0.4375,0.0,1.0,0.125,0.0625,0.787349368,0.0,1.75,3.25,0.101286336,1.0,0.556792873,0.882829605,272947.6,534.0,0.02495102,0.000104836,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,16.0,27.04384615,91.76049231,22.12191406,7.672177373,0.340153295,0.053776562,431.0,-0.266120806,0.029792083,62.0,0.330842921,0.051297386,493.0,2.325817419,0.609524474,0.1115145,0.01451736,13.00978281,0.857509008,0
C16ORF95,720,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.818330606,0.982396776,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.537,21.793202,21.8870142,1.820461457,0.230267211,0.014985615,147.0,-0.29735,0.032435817,246.0,0.272257964,0.026910084,393.0,2.614691887,0.02973154,0.074537473,0.004509345,20.06067439,2.32244926,0
SNF8,777,0.2,0.2,0.0,0.4,0.0,1.0,0.2,0.0,0.827729377,0.0,1.0,2.0,0.219154065,1.0,0.914913083,0.996272835,793100.7,174.0,0.02869129,0.000204231,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,25.78,134.4029333,25.10088611,0.325707116,0.22668455,0.009759021,200.0,-0.257768553,0.019134193,159.0,0.24045156,0.014108476,359.0,3.478911081,0.0027293,0.037703869,0.00836688,20.06067439,2.32244926,0
SEC61G,207,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.093475416,0.315017462,277855.9,325.0,-0.01089243,1.59e-07,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.6205,228.1034405,22.52823501,1.115959908,0.69994629,1.423381229,407.0,-0.239114677,0.015256283,62.0,0.639026119,1.261216893,469.0,3.501268343,0.013158426,0.087962221,0.004019621,15.48770747,0.834960567,0
TMEM218,453,0.5,0.0,0.0,0.333333333,0.0,1.0,0.166666667,0.0,1.0,0.0,0.5,0.75,1.0,1.0,0.380662352,0.748322235,428178.3,762.0,0.02980731,5.06e-06,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,13.97614286,112.8688675,15.7587741,0.911850077,0.207880526,0.020582338,114.0,-0.280706606,0.02536225,218.0,0.25570006,0.024853228,332.0,3.229235314,0.004584436,0.068279706,0.00652119,20.06067439,2.32244926,0
SCN9A,5934,0.206349206,0.079365079,0.0,0.682539683,0.0,1.0,0.031746032,0.0,0.937192102,0.0,3.071428571,3.571428571,0.469263257,1.0,0.537345513,0.871098322,93565.54,908.0,-0.009089871,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,1.0,42.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,0.0,41.0,20.87614754,127.4633763,15.09723106,2.122717014,0.234518065,0.02088609,217.0,-0.211791143,0.011046865,70.0,0.228974913,0.018534848,286.0,3.111149243,0.180110699,0.088454146,0.009453909,18.2231893,3.785555144,0
RNF216,2772,0.230769231,0.076923077,0.0,0.538461538,0.0,1.0,0.153846154,0.0,0.859582436,0.0,1.75,2.5,0.730994152,1.0,0.594530321,0.903676315,1965381.0,220.0,0.04717287,6.06e-05,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,15.0,20.38938462,197.5404909,20.58611954,1.509672814,0.298175087,0.02374695,403.0,-0.320656508,0.04896117,126.0,0.30352983,0.029763133,529.0,3.580487382,0.007286767,0.036306459,0.005787413,21.78980321,0.903563829,0
ZNF841,2775,0.111111111,0.111111111,0.0,0.703703704,0.0,1.0,0.074074074,0.0,0.878412511,0.0,4.75,6.0,0.295857988,1.0,0.465983225,0.821810645,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,23.0,13.70022222,85.01494079,16.16568632,2.262279755,0.26718,0.035440751,182.0,-0.264826824,0.024674381,170.0,0.266043523,0.030157359,352.0,3.470369572,0.011679611,0.099028785,0.008803219,20.06067439,2.32244926,0
AP3B1,3285,0.12,0.04,0.04,0.76,0.0,1.0,0.04,0.0,0.959043628,0.0,4.75,5.5,0.836120401,1.0,0.398724083,0.765345145,262852.0,592.0,0.03960391,9.89e-05,30,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,21.0,23.50333333,62.51756923,26.06480335,0.190494588,0.22913886,0.010608358,114.0,-0.268924403,0.020894564,291.0,0.257780541,0.018300155,405.0,3.621512672,0.002132548,0.078261904,0.009365946,26.94120192,1.506171563,0
TELO2,2514,0.272727273,0.0,0.0,0.681818182,0.0,1.0,0.045454545,0.0,1.0,0.0,2.142857143,2.285714286,1.0,1.0,0.325945241,0.691338293,1254229.0,256.0,0.03446509,1.85e-05,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,11.7109,85.71550346,22.68647505,0.294814437,0.24468365,0.016848267,200.0,-0.240367947,0.01804497,151.0,0.242827037,0.01731758,351.0,3.34754695,0.012713884,0.031087754,0.006344543,20.80414512,1.598482307,0
SECISBP2,2565,0.3125,0.0,0.0,0.5625,0.0,1.0,0.125,0.0,0.96875,0.0,1.5,1.833333333,1.0,1.0,0.925925926,0.997186149,163100.7,627.0,0.01502992,5.76e-06,4,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,16.0,13.2756875,40.95647903,21.27573129,1.957731417,0.217640949,0.01113686,137.0,-0.244835781,0.017148525,256.0,0.235355649,0.015187465,393.0,3.546376952,0.002215446,0.034247308,0.008797356,19.45564023,2.106076804,0
EXOC3L4,2169,0.55,0.0,0.0,0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,1.0,1.0,0.223563604,0.558475145,956863.2,211.0,0.03603224,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,19.0,12.1595,96.70782005,19.98220237,6.464962062,0.270858182,0.039143584,176.0,-0.281646953,0.020801205,256.0,0.277251528,0.028228711,432.0,2.238659124,0.688512281,0.1115145,0.01451736,20.35168163,4.813622692,0
SIX5,2220,0.266666667,0.0,0.0,0.466666667,0.0,1.0,0.266666667,0.0,0.863489053,0.0,1.4,2.2,1.0,1.0,0.620347395,0.916548166,929036.2,203.0,0.04275631,3.79e-06,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,15.0,15.258,118.5918352,20.37674513,2.815923991,0.247417101,0.023343924,169.0,-0.265427544,0.023450088,171.0,0.256475294,0.023409632,340.0,3.162407948,0.016938917,0.043518604,0.010419925,19.25918489,1.795931637,0
IL17REL,1011,0.0,0.0,0.0,0.777777778,0.0,1.0,0.222222222,0.0,0.929896694,0.0,7.0,9.0,1.0,1.0,0.209599665,0.537110863,649122.9543,444.4009898,0.019888568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,10.0,12.23157143,57.03090062,17.15600546,0.202376583,0.243907302,0.023230252,126.0,-0.300175113,0.027916942,311.0,0.283951442,0.027160405,437.0,1.91107487,0.557889204,0.1115145,0.01451736,20.06067439,2.32244926,0
SFRP4,1041,0.285714286,0.071428571,0.142857143,0.5,0.0,1.0,0.0,0.0,0.87327371,0.0,1.4,2.0,0.038258474,1.0,0.973709834,0.999651345,100825.5,683.0,0.01049116,5.88e-06,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,21.9494,106.8984097,23.9008167,3.968476476,0.301167947,0.025710741,414.0,-0.246065135,0.01563986,74.0,0.292812193,0.024539757,488.0,3.487230116,0.085138975,0.133594984,0.02122902,20.06067439,2.32244926,0
RB1,2787,0.086206897,0.224137931,0.155172414,0.344827586,0.0,1.0,0.189655172,0.0,0.510055374,0.0,3.333333333,8.833333333,0.0,1.0,0.935453695,0.997870563,349930.1,450.0,0.04105748,0.001789353,211,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0,0.0,0.0,7.0,18.0,12.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,7.0,0.0,5.0,0.0,54.0,0.0,52.0,27.62333333,94.45073264,23.90923003,0.425512759,0.289958133,0.034916444,150.0,-0.31356911,0.036250321,337.0,0.306296735,0.035885851,487.0,3.603574751,0.006446468,0.057134409,0.011493794,24.56037866,0.824467376,1
A2ML1,4365,0.318181818,0.0,0.0,0.659090909,0.0,1.0,0.022727273,0.0,1.0,0.0,1.933333333,2.0,1.0,1.0,0.651890482,0.930820536,300253.5,407.0,0.01214808,9.34e-06,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,32.0,11.3424186,65.02332544,23.06128122,6.189964036,0.315288208,0.056182195,240.0,-0.268748731,0.027479334,134.0,0.298613636,0.04629636,374.0,2.377750765,1.281874877,0.1115145,0.01451736,20.70285559,5.127583519,0
WRN,4299,0.259259259,0.037037037,0.074074074,0.555555556,0.0,1.0,0.074074074,0.0,0.909569536,0.0,1.875,2.5,0.321646832,1.0,0.983284169,0.999859505,283980.8,708.0,0.002288165,0.000137917,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,24.0,16.41292,112.5434107,21.54230289,0.857734595,0.268723862,0.032585112,145.0,-0.311730814,0.033091815,381.0,0.299875285,0.033259822,526.0,3.47800183,0.004890035,0.06805509,0.013452016,19.92331154,0.9158432,0
MYH15,5841,0.24691358,0.061728395,0.012345679,0.617283951,0.0,1.0,0.061728395,0.0,0.914213518,0.0,2.380952381,2.904761905,0.541125541,1.0,0.78369906,0.974710176,257473.3,874.0,0.003132324,4.96e-07,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,4.0,0.0,1.0,0.0,76.0,0.0,58.0,15.93889474,86.57699103,19.44275181,3.009407988,0.250850681,0.027527024,279.0,-0.266069386,0.021607224,114.0,0.255265267,0.025798147,393.0,2.578631155,0.193095872,0.1115145,0.01451736,17.57166281,1.509308148,0
TLX3,876,0.444444444,0.055555556,0.0,0.444444444,0.0,1.0,0.0,0.055555556,1.0,0.0,0.888888889,1.111111111,0.337837838,1.0,0.475285171,0.828821433,269452.6,434.0,0.02525265,1.83e-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,18.0,22.86188235,128.6490671,21.8870142,1.820461457,0.286629808,0.019869148,208.0,-0.24083967,0.013946883,212.0,0.26351669,0.017364781,420.0,0.417937842,0.64779378,0.358836346,0.028639832,20.06067439,2.32244926,0
CHI3L1,1152,0.571428571,0.0,0.0,0.428571429,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.0,1.0,0.651465798,0.930638685,507602.8,453.0,0.03129605,1.93e-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.241222222,98.59303719,23.27358669,1.731876661,0.288201376,0.031608884,378.0,-0.213196111,0.013129393,36.0,0.281679179,0.030414032,414.0,3.481300559,0.10511446,0.1115145,0.01451736,18.24606421,0.446785446,0
FAM214A,3231,0.125,0.09375,0.0,0.5625,0.0,1.0,0.21875,0.0,0.792379494,0.0,3.6,5.6,0.787401575,1.0,0.519480519,0.859701801,421095.4,345.0,0.0209786,4.04e-06,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,1.0,0.0,25.0,0.0,29.0,19.23976,121.9530396,16.58996679,3.076616135,0.200594429,0.012021397,70.0,-0.269446904,0.020664094,281.0,0.255715641,0.019660254,351.0,3.537743361,0.010732411,0.092069591,0.009140483,15.51853178,0.556735714,0
TACR1,1224,0.466666667,0.0,0.0,0.533333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.688231246,0.945375351,451906.9,644.0,0.009217458,1.5e-06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,16.0,17.101,92.7580812,15.49651532,1.135862826,0.234915804,0.017644572,224.0,-0.210096977,0.012841631,43.0,0.230918764,0.016903419,267.0,2.798522255,0.227227612,0.067895918,0.013033273,18.23911039,2.608983462,0
GLRX5,474,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.40950041,0.77510949,209037.0,509.0,0.03485626,4.32e-05,9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,15.14425,100.7716408,24.69907311,0.324253586,0.247778165,0.033906616,158.0,-0.280935709,0.020325575,261.0,0.268432387,0.025636826,419.0,3.363061329,0.008743491,0.044270459,0.008395719,16.92666363,2.132920553,0
JAK1,3465,0.051282051,0.102564103,0.025641026,0.487179487,0.0,1.0,0.333333333,0.0,0.635868626,0.0,6.333333333,12.33333333,0.040202621,1.0,0.08566778,0.296177374,269434.0,396.0,-0.005437463,0.000472431,78,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,3.0,0.0,26.0,0.0,32.0,26.46734615,104.9689895,24.05309976,0.785424815,0.204647227,0.012948914,119.0,-0.239530796,0.025672338,200.0,0.226558469,0.021170521,319.0,3.788402973,0.003842404,0.079764814,0.010305943,16.97473495,2.459157332,1
ALDH9A1,1557,0.071428571,0.0,0.071428571,0.785714286,0.0,1.0,0.071428571,0.0,0.962478638,0.0,5.5,6.5,0.744601638,1.0,0.170096955,0.471404436,321830.8,408.0,-0.000384573,4.42e-06,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,14.0,22.44407692,59.02629108,27.95089352,0.500650936,0.282847794,0.026989904,398.0,-0.205625588,0.010052009,34.0,0.276784157,0.026066039,432.0,3.617485651,0.00369625,0.1115145,0.01451736,18.54622866,2.352903849,0
POLR3F,951,0.0,0.0,0.2,0.6,0.0,1.0,0.2,0.0,0.827729377,0.0,3.0,5.0,0.296120817,1.0,0.256739409,0.605826362,414549.3,436.0,0.02306686,6.72e-05,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,26.825,31.80916667,22.77497397,0.369447658,0.30588402,0.043732219,301.0,-0.269044188,0.034559438,117.0,0.295572392,0.04134989,418.0,3.278297078,0.004773742,0.075866107,0.005999114,15.0755034,0.29864269,0
TMEM41B,876,0.083333333,0.0,0.0,0.666666667,0.0,1.0,0.25,0.0,0.889471473,0.0,4.0,5.5,1.0,1.0,0.078419072,0.27804957,669286.3,170.0,0.01985006,0.000210128,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,12.0,23.47766667,41.628139,23.42926787,0.846409826,0.20488782,0.016555038,133.0,-0.252914095,0.016708348,210.0,0.234291662,0.017149493,343.0,3.52720075,0.00469236,0.073874369,0.012052339,18.02723065,2.390483672,0
SMCP,351,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.333333333,1.333333333,1.0,1.0,0.598086124,0.905514662,59998.77,804.0,0.01218269,9.21e-06,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,7.0,4.207666667,78.08314787,21.8870142,1.820461457,0.310698214,0.041854405,392.0,-0.178992105,0.005772696,38.0,0.29905907,0.040045635,430.0,0.171987046,0.256763236,0.1115145,0.01451736,14.28084431,2.62313328,0
TSPAN19,747,0.181818182,0.0,0.0,0.727272727,0.272727273,0.801879687,0.090909091,0.0,0.875048115,0.0,2.666666667,3.0,1.0,0.209761588,0.102322726,0.10391295,22140.38,974.0,-0.02736684,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,16.39636364,62.82785045,21.8870142,1.820461457,0.21753118,0.013670571,161.0,-0.215470432,0.01339615,139.0,0.216576367,0.013499254,300.0,0.71748304,0.800028096,0.1115145,0.01451736,20.06067439,2.32244926,0
TMEM169,894,0.222222222,0.0,0.0,0.777777778,0.0,1.0,0.0,0.0,1.0,0.0,2.333333333,2.333333333,1.0,1.0,0.081512879,0.285865198,603452.5,419.0,0.03530223,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,19.99455556,86.85158228,19.40419289,0.353611084,0.215466357,0.013973555,140.0,-0.257827652,0.01951247,132.0,0.236024044,0.017049361,272.0,2.676721927,0.107442273,0.042067718,0.010847544,19.00895789,1.426906671,0
BTK,1980,0.238095238,0.047619048,0.0,0.619047619,0.0,1.0,0.095238095,0.0,0.94845017,0.0,2.166666667,2.666666667,0.882612533,1.0,0.613120785,0.913055379,374364.1,444.4009898,0.03747629,0.000381057,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,15.0,21.72821053,85.56587073,23.15981356,0.615679261,0.226708595,0.016956989,121.0,-0.283415641,0.025659497,117.0,0.254585588,0.021951982,238.0,3.215880436,0.025536294,0.22636384,0.062594212,20.4047012,1.776560275,1
POU4F1,1260,0.285714286,0.071428571,0.0,0.571428571,0.0,1.0,0.071428571,0.0,0.962478638,0.0,1.6,2.0,0.070387837,1.0,0.295508274,0.655750131,41875.77,1004.0,-0.001171553,4.2e-07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,12.0,24.33546154,95.6586261,21.8870142,1.820461457,0.295449297,0.043891954,185.0,-0.305525935,0.032957902,278.0,0.301499633,0.037265665,463.0,1.52978539,1.02923135,0.1115145,0.01451736,20.06067439,2.32244926,0
GFRAL,1185,0.15,0.05,0.1,0.7,0.0,1.0,0.0,0.0,0.944991131,0.0,3.5,4.25,0.162707452,1.0,0.498256104,0.845361769,28346.5,729.0,-0.01449231,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,19.0,18.24342857,112.8900298,21.8870142,1.820461457,0.272359275,0.034977727,193.0,-0.24974873,0.02583567,126.0,0.263428464,0.031396714,319.0,1.295832099,0.745971946,0.1115145,0.01451736,20.06067439,2.32244926,0
SLFN12L,1767,0.142857143,0.0,0.0,0.714285714,0.0,1.0,0.095238095,0.047619048,0.956634238,0.0,3.75,4.5,1.0,1.0,0.340020401,0.706817293,649122.9543,444.4009898,0.019888568,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,20.0,7.281894737,55.38889043,21.8870142,1.820461457,0.235705938,0.022361449,160.0,-0.270558639,0.020249304,191.0,0.254671368,0.021453136,351.0,2.735493691,0.236564763,0.156769134,0.039049796,20.06067439,2.32244926,0
CSNK2A1,1176,0.153846154,0.153846154,0.0,0.615384615,0.0,1.0,0.0,0.076923077,0.958424899,0.0,2.666666667,3.666666667,0.392464678,1.0,0.740740741,0.963040439,671817.3,229.0,0.03982953,0.005918034,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,13.0,26.41916667,93.81946288,24.14371867,0.523193954,0.305884508,0.040475979,295.0,-0.265794348,0.030811973,138.0,0.293107506,0.03766733,433.0,3.706100882,0.002133063,0.069191501,0.004674664,18.78244631,2.088558879,0
TXNL1,870,0.142857143,0.0,0.0,0.857142857,0.0,1.0,0.0,0.0,0.898226518,0.0,3.0,3.0,1.0,1.0,0.025370408,0.118585646,82448.0,867.0,0.01488014,9.75e-05,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,27.2,25.49666667,26.82944777,0.314086139,0.266040467,0.029126301,107.0,-0.2752536,0.021438983,400.0,0.273309211,0.023021161,507.0,3.530648199,0.005089955,0.039132654,0.01122937,23.04670788,1.10786414,0
